published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-05-05,1000.0,1028.5,1000.0,1027.6,2.76,205.0,207703.0,1
2024-05-06,1040.0,1040.0,1040.0,1040.0,1.21,25.0,26000.0,1
2024-05-07,1040.0,1040.0,1040.0,1040.0,0.0,25.0,26000.0,0
2024-05-09,1030.1,1030.8,1030.0,1030.8,-0.88,105.0,108176.0,-1
2024-05-13,1030.0,1030.1,1030.0,1030.1,-0.07,50.0,51502.5,-1
2024-05-14,1035.0,1060.0,1035.0,1060.0,2.9,175.0,183122.5,1
2024-05-19,1040.1,1050.0,1040.1,1050.0,-0.94,75.0,78257.0,-1
2024-05-20,1050.0,1050.0,1041.5,1042.2,-0.74,125.0,130642.5,-1
2024-05-21,1042.0,1044.0,1042.0,1044.0,0.17,50.0,52150.0,1
2024-05-22,1044.0,1044.0,1044.0,1044.0,0.0,25.0,26100.0,0
2024-05-29,1064.8,1064.8,1064.8,1064.8,1.99,10.0,10648.0,1
2024-06-04,1055.0,1055.0,1055.0,1055.0,-0.92,25.0,26375.0,-1
2024-06-05,1045.0,1045.0,1045.0,1045.0,-0.95,25.0,26125.0,-1
2024-06-10,1065.9,1065.9,1065.9,1065.9,2.0,10.0,10659.0,1
2024-06-12,1045.5,1045.5,1044.6,1044.6,-2.0,50.0,52252.5,-1
2024-06-16,1065.4,1065.4,1065.4,1065.4,1.99,25.0,26635.0,1
2024-06-18,1065.4,1065.4,1065.4,1065.4,0.0,100.0,106540.0,0
2024-06-19,1070.0,1070.0,1070.0,1070.0,0.43,25.0,26750.0,1
2024-06-24,1060.0,1060.0,1060.0,1060.0,-0.93,25.0,26500.0,-1
2024-06-25,1052.0,1052.0,1052.0,1052.0,-0.75,100.0,105200.0,-1
2024-06-26,1050.1,1055.0,1050.0,1055.0,0.29,125.0,131377.5,1
2024-07-01,1076.1,1076.1,1076.1,1076.1,2.0,15.0,16141.5,1
2024-07-04,1058.5,1058.5,1058.1,1058.1,-1.67,50.0,52915.0,-1
2024-07-07,1060.0,1060.0,1060.0,1060.0,0.18,25.0,26500.0,1
2024-07-10,1081.19,1102.0,1081.19,1101.0,3.87,175.0,192204.75,1
2024-07-11,1122.5,1145.0,1122.5,1145.0,4.0,200.0,227362.5,1
