published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2018-12-25,102.0,102.0,98.0,101.0,-0.98,590.0,58880.0,-1
2018-12-26,100.0,102.0,100.0,101.0,0.0,390.0,39490.0,0
2018-12-27,100.0,102.0,99.0,99.0,-1.98,840.0,84240.0,-1
2018-12-30,100.0,100.0,98.0,99.0,0.0,420.0,41400.0,0
2018-12-31,99.0,100.0,98.0,99.0,0.0,1270.0,126090.0,0
2019-01-01,98.0,98.0,96.0,97.0,-2.02,1030.0,100150.0,-1
2019-01-02,96.0,96.0,95.0,96.0,-1.03,570.0,54690.0,-1
2019-01-03,95.0,96.0,93.0,93.0,-3.13,760.0,71540.0,-1
2019-01-06,94.0,95.0,92.0,95.0,2.15,2540.0,237220.0,1
2019-01-07,94.0,94.0,90.0,91.0,-4.21,1770.0,161160.0,-1
2019-01-08,90.0,95.0,89.0,95.0,4.4,1560.0,142000.0,1
2019-01-09,94.0,95.0,92.0,94.0,-1.05,1186.0,110724.0,-1
2019-01-10,95.0,95.0,92.0,94.0,0.0,1480.0,138550.0,0
2019-01-13,93.0,93.0,88.0,90.0,-4.26,1170.0,107100.0,-1
2019-01-14,90.0,91.0,89.0,89.0,-1.11,1280.0,115446.0,-1
2019-01-15,89.0,92.0,89.0,92.0,3.37,2000.0,181410.0,1
2019-01-16,91.0,91.0,90.0,91.0,-1.09,470.0,42560.0,-1
2019-01-17,90.0,91.0,89.0,89.0,-2.2,1120.0,100610.0,-1
2019-01-20,89.0,89.0,86.0,87.0,-2.25,120.0,10470.0,-1
2019-01-21,86.0,87.0,79.0,81.0,-6.9,1570.0,130240.0,-1
2019-01-22,80.0,82.0,79.0,80.0,-1.23,1080.0,86530.0,-1
2019-01-23,80.0,86.0,80.0,86.0,7.5,620.0,51730.0,1
2019-01-24,85.0,86.0,83.0,86.0,0.0,911.0,76784.0,0
2019-01-27,86.0,88.0,84.0,86.0,0.0,1230.0,106280.0,0
2019-01-28,85.0,86.0,83.0,84.0,-2.33,500.0,42300.0,-1
2019-01-29,83.0,85.0,82.0,84.0,0.0,999.0,82628.0,0
2019-01-30,83.0,86.0,83.0,84.0,0.0,1130.0,96130.0,0
2019-01-31,84.0,86.0,84.0,85.0,1.19,1080.0,91970.0,1
2019-02-03,84.0,85.0,83.0,85.0,0.0,779.0,65726.0,0
2019-02-04,84.0,84.0,78.0,81.0,-4.71,610.0,49780.0,-1
2019-02-05,80.0,85.0,80.0,85.0,4.94,400.0,33200.0,1
2019-02-06,85.0,85.0,84.0,84.0,-1.18,780.0,66140.0,-1
2019-02-07,84.0,85.0,81.0,83.0,-1.19,1050.0,87650.0,-1
2019-02-10,84.0,85.0,81.0,82.0,-1.2,990.0,82380.0,-1
2019-02-11,81.0,83.0,80.0,81.0,-1.22,670.0,54760.0,-1
2019-02-12,81.0,84.0,81.0,84.0,3.7,510.0,41950.0,1
2019-02-13,83.0,83.0,80.0,82.0,-2.38,770.0,62820.0,-1
2019-02-14,82.0,85.0,81.0,81.0,-1.22,710.0,58180.0,-1
2019-02-17,80.0,83.0,79.0,82.0,1.23,660.0,53380.0,1
